Sha256,FileName,LabelFinal,DocumentType,LabelSource,LabelConfidence,FamilyId,Split,ObservedBatch001002,TextMethod,MainTextFile,HeaderTextFile,TextCharacters,NativeUseful,QualityStatus
465DEE8973433B7E39F5D0EBCD8C0EE08D38600A5505806B786EBB8EF1E63816,Z001023305611.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-2D05BCBE13ED5260189D,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,465DEE8973433B7E39F5D0EBCD8C0EE08D38600A5505806B786EBB8EF1E63816.native.txt,465DEE8973433B7E39F5D0EBCD8C0EE08D38600A5505806B786EBB8EF1E63816.header.txt,2541,True,OK
46CE690F15C5A52306BE1F63A48314E43D723A15C7BB79E6878B021D377AACB7,Z001023351256.pdf,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_STRONG,STRONG_RULE,F-BE2A732EDC4F7479054E,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,46CE690F15C5A52306BE1F63A48314E43D723A15C7BB79E6878B021D377AACB7.native.txt,46CE690F15C5A52306BE1F63A48314E43D723A15C7BB79E6878B021D377AACB7.header.txt,1354,True,OK
47202F7EA9AE6CCBE1449B55CA382D690A7F3BF48D0AF7E829BCD0D8522F4004,Z001023423280.pdf,OTRO_DOCUMENTO,NOTA_DEBITO,QR_ARCA_STRONG,STRONG_RULE,F-2225E7482E0C1A2CF093,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,47202F7EA9AE6CCBE1449B55CA382D690A7F3BF48D0AF7E829BCD0D8522F4004.native.txt,47202F7EA9AE6CCBE1449B55CA382D690A7F3BF48D0AF7E829BCD0D8522F4004.header.txt,1713,True,OK
4748FFCF51EE67AB048FD8858D1D91BD50E1047375DD4FA884E05A31A825D374,Z001023397915.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4748FFCF51EE67AB048FD8858D1D91BD50E1047375DD4FA884E05A31A825D374.native.txt,4748FFCF51EE67AB048FD8858D1D91BD50E1047375DD4FA884E05A31A825D374.header.txt,4044,True,OK
47D3C8A2FFBE4F757B2CF5687B9B5DB0784496E671CB0E75DD2E8BE5B0730416,Z001023398915.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-F06BCF4B9729282FE5A1,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,47D3C8A2FFBE4F757B2CF5687B9B5DB0784496E671CB0E75DD2E8BE5B0730416.native.txt,47D3C8A2FFBE4F757B2CF5687B9B5DB0784496E671CB0E75DD2E8BE5B0730416.header.txt,2875,True,OK
47F56B680B5D8A38CEB3CDFA360FE52E05E0A1F3F6510B207D4043F3E0C0EB37,Z001023267250.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FF1E9D9D737E473FAE94,DEVELOPMENT,False,OCR_PRODUCT_FIRST_PAGE,47F56B680B5D8A38CEB3CDFA360FE52E05E0A1F3F6510B207D4043F3E0C0EB37.ocr.txt,47F56B680B5D8A38CEB3CDFA360FE52E05E0A1F3F6510B207D4043F3E0C0EB37.header.txt,1363,False,OK
481956117B7BF5D84F3D09FF85452B875AA1D3150C90D00A6636B6433A2AEDC0,Z001023268043.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-66FEEC36CB99F857D1A9,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,481956117B7BF5D84F3D09FF85452B875AA1D3150C90D00A6636B6433A2AEDC0.native.txt,481956117B7BF5D84F3D09FF85452B875AA1D3150C90D00A6636B6433A2AEDC0.header.txt,772,True,OK
482FE95EC69B26D675ECCC8CAD33E1F65629851E9FE52FAE21311797A3F14305,Z001023305796.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-C4EFEA98CD9D9490E678,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,482FE95EC69B26D675ECCC8CAD33E1F65629851E9FE52FAE21311797A3F14305.native.txt,482FE95EC69B26D675ECCC8CAD33E1F65629851E9FE52FAE21311797A3F14305.header.txt,3670,True,OK
487BE95CE2B74C076DB9B750906366F1BA20735F5EBD37547F018951FD75A2F6,Z001023384943.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,487BE95CE2B74C076DB9B750906366F1BA20735F5EBD37547F018951FD75A2F6.native.txt,487BE95CE2B74C076DB9B750906366F1BA20735F5EBD37547F018951FD75A2F6.header.txt,4029,True,OK
48942984669CD296B57DD449BBBF23B3111EC4EFB58470FF24429BA455660E88,Z001023284900.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-0EE887752345887B2F4F,DEVELOPMENT,False,OCR_PRODUCT_FIRST_PAGE,48942984669CD296B57DD449BBBF23B3111EC4EFB58470FF24429BA455660E88.ocr.txt,48942984669CD296B57DD449BBBF23B3111EC4EFB58470FF24429BA455660E88.header.txt,1343,False,OK
48A15CDA72B11D1EEFEA64DC1FD8E662BE4B281ED8292B1DD2AC9FE31A601F59,Z001023242293.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,True,MDOC_DOCUMENT+OCR_HEADER_POSITION,48A15CDA72B11D1EEFEA64DC1FD8E662BE4B281ED8292B1DD2AC9FE31A601F59.native.txt,48A15CDA72B11D1EEFEA64DC1FD8E662BE4B281ED8292B1DD2AC9FE31A601F59.header.txt,4437,True,OK
48CAE4F75B61624432A182135E7A304CE3D8308B2CA21033E0327368290C07D6,Z001023243459.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,True,MDOC_DOCUMENT+OCR_HEADER_POSITION,48CAE4F75B61624432A182135E7A304CE3D8308B2CA21033E0327368290C07D6.native.txt,48CAE4F75B61624432A182135E7A304CE3D8308B2CA21033E0327368290C07D6.header.txt,1976,True,OK
4930E9734A794BC4F0752CC3CEAEF60D72C0E1DDEDB23DFDC766CC02FE89712D,Z001023306240.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4930E9734A794BC4F0752CC3CEAEF60D72C0E1DDEDB23DFDC766CC02FE89712D.native.txt,4930E9734A794BC4F0752CC3CEAEF60D72C0E1DDEDB23DFDC766CC02FE89712D.header.txt,4131,True,OK
4948D0FA0F95989E86BF9A7946E176DB7A1C64E48302AE1125CAAF7C09B9BC44,Z001023267211.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4948D0FA0F95989E86BF9A7946E176DB7A1C64E48302AE1125CAAF7C09B9BC44.native.txt,4948D0FA0F95989E86BF9A7946E176DB7A1C64E48302AE1125CAAF7C09B9BC44.header.txt,1026,True,OK
4977BD9321274C56C37FA622DDBBAD186D692453E6A09EE22B0546A90912BEFD,Z001023478167.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4977BD9321274C56C37FA622DDBBAD186D692453E6A09EE22B0546A90912BEFD.native.txt,4977BD9321274C56C37FA622DDBBAD186D692453E6A09EE22B0546A90912BEFD.header.txt,33848,True,OK
49877C939058E0CCF767C71D8946B7FCC3FB9479A1D831926B45806AA43E9F4B,Z001023465961.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-236B043AC3F54D78C0B5,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,49877C939058E0CCF767C71D8946B7FCC3FB9479A1D831926B45806AA43E9F4B.native.txt,49877C939058E0CCF767C71D8946B7FCC3FB9479A1D831926B45806AA43E9F4B.header.txt,1233,True,OK
49AAE2D8D5826364B7C42B76AC987D080A47C6BDA17C7F7B32E6233FF452180F,Z001023267367.pdf,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_STRONG,STRONG_RULE,F-319491FEEAF6386D99BD,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,49AAE2D8D5826364B7C42B76AC987D080A47C6BDA17C7F7B32E6233FF452180F.native.txt,49AAE2D8D5826364B7C42B76AC987D080A47C6BDA17C7F7B32E6233FF452180F.header.txt,3948,True,OK
49ECAF7C70EC6A54728D8C4A2DC9FFD424F1690EC375E1F99838F91077835313,Z001023338072.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,49ECAF7C70EC6A54728D8C4A2DC9FFD424F1690EC375E1F99838F91077835313.native.txt,49ECAF7C70EC6A54728D8C4A2DC9FFD424F1690EC375E1F99838F91077835313.header.txt,2122,True,OK
49FDA5198B54793806B0C74BE9E1E67D17DBE8E5D8627FC67439E4122958A15C,Z001023398764.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-6F5CAF1E1AEEB43C5486,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,49FDA5198B54793806B0C74BE9E1E67D17DBE8E5D8627FC67439E4122958A15C.native.txt,49FDA5198B54793806B0C74BE9E1E67D17DBE8E5D8627FC67439E4122958A15C.header.txt,3618,True,OK
4A0FDE3116124B33DEE99C856BDE9A889F4BE8AB9833A0DE27F16AD629C34A57,Z001023306236.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4A0FDE3116124B33DEE99C856BDE9A889F4BE8AB9833A0DE27F16AD629C34A57.native.txt,4A0FDE3116124B33DEE99C856BDE9A889F4BE8AB9833A0DE27F16AD629C34A57.header.txt,4134,True,OK
4A3B294959E6152FF45800C9910DB03748710E94CD8710F805237F7532194422,Z001023305699.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-66FEEC36CB99F857D1A9,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4A3B294959E6152FF45800C9910DB03748710E94CD8710F805237F7532194422.native.txt,4A3B294959E6152FF45800C9910DB03748710E94CD8710F805237F7532194422.header.txt,760,True,OK
4A5384DEF4B19CB130CAE73EA2EEAB8F4AC68E5D1E82DA366E613C6883BD6012,Z001023454549.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4A5384DEF4B19CB130CAE73EA2EEAB8F4AC68E5D1E82DA366E613C6883BD6012.native.txt,4A5384DEF4B19CB130CAE73EA2EEAB8F4AC68E5D1E82DA366E613C6883BD6012.header.txt,602,True,OK
4A5BD76C0378CC13621238F7F2581406BF864B1E74D7AC0119456CCBE7CE5DE1,Z001023398891.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4A5BD76C0378CC13621238F7F2581406BF864B1E74D7AC0119456CCBE7CE5DE1.native.txt,4A5BD76C0378CC13621238F7F2581406BF864B1E74D7AC0119456CCBE7CE5DE1.header.txt,4332,True,OK
4ABBCD0BF700A718BFBEF1383B80C543F01B890D7340660A17CCFAF33905641D,Z001023267140.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-C4EFEA98CD9D9490E678,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4ABBCD0BF700A718BFBEF1383B80C543F01B890D7340660A17CCFAF33905641D.native.txt,4ABBCD0BF700A718BFBEF1383B80C543F01B890D7340660A17CCFAF33905641D.header.txt,8168,True,OK
4AD486E9FF3BB40BAD661248D2947CBC41D0BF02681C772BB88045B83C2DFA65,Z001023385569.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4AD486E9FF3BB40BAD661248D2947CBC41D0BF02681C772BB88045B83C2DFA65.native.txt,4AD486E9FF3BB40BAD661248D2947CBC41D0BF02681C772BB88045B83C2DFA65.header.txt,4158,True,OK
4AF19DD5F7D4C2E6FC2F1935C54AEE6B5C6F4606CB7FE0F736D1EABF6B7D19A2,Z001023384944.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4AF19DD5F7D4C2E6FC2F1935C54AEE6B5C6F4606CB7FE0F736D1EABF6B7D19A2.native.txt,4AF19DD5F7D4C2E6FC2F1935C54AEE6B5C6F4606CB7FE0F736D1EABF6B7D19A2.header.txt,4038,True,OK
4B94E6B110CAB58547EB45BF9744C8773EBD6AEFEE79352BA74C4625125534EC,Z001023386124.pdf,OTRO_DOCUMENTO,NOTA_CREDITO,QR_ARCA_STRONG,STRONG_RULE,F-2225E7482E0C1A2CF093,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4B94E6B110CAB58547EB45BF9744C8773EBD6AEFEE79352BA74C4625125534EC.native.txt,4B94E6B110CAB58547EB45BF9744C8773EBD6AEFEE79352BA74C4625125534EC.header.txt,1554,True,OK
4C21DCF733727C85149602A9BB3704223F69CA44B676EB651113B65E0841FA02,Z001023305672.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-327C7B7DF903BFC3269A,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4C21DCF733727C85149602A9BB3704223F69CA44B676EB651113B65E0841FA02.native.txt,4C21DCF733727C85149602A9BB3704223F69CA44B676EB651113B65E0841FA02.header.txt,3162,True,OK
4C22FB92DF5A4A145CDC9D5019E57BA5ED4E4827FF694366D6B0944C4318F5AF,Z001023305695.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4C22FB92DF5A4A145CDC9D5019E57BA5ED4E4827FF694366D6B0944C4318F5AF.native.txt,4C22FB92DF5A4A145CDC9D5019E57BA5ED4E4827FF694366D6B0944C4318F5AF.header.txt,2354,True,OK
4C6685A365CC99C51CBC8FE312A2F0063C627408D4702A1EAC4CEED67A7C4013,Z001023266248.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4C6685A365CC99C51CBC8FE312A2F0063C627408D4702A1EAC4CEED67A7C4013.native.txt,4C6685A365CC99C51CBC8FE312A2F0063C627408D4702A1EAC4CEED67A7C4013.header.txt,1912,True,OK
4C6BB600F039C52142DBE8128A7FD69A7D65E92612AE30CA9125B97C47207C0E,Z001023306862.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4C6BB600F039C52142DBE8128A7FD69A7D65E92612AE30CA9125B97C47207C0E.native.txt,4C6BB600F039C52142DBE8128A7FD69A7D65E92612AE30CA9125B97C47207C0E.header.txt,2044,True,OK
4CBD8565AB9DE2F036EA68E8FF90D5CB3E21EBCEAC9D7267A7F5B8AC9765BE88,Z001023349852.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EDBFE59229E8571451DD,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4CBD8565AB9DE2F036EA68E8FF90D5CB3E21EBCEAC9D7267A7F5B8AC9765BE88.native.txt,4CBD8565AB9DE2F036EA68E8FF90D5CB3E21EBCEAC9D7267A7F5B8AC9765BE88.header.txt,2574,True,OK
4CDDDFC9A384C484949A48EFFD1B4BA7D55D2CCE62D6324373F64F972C6E007B,Z001023385498.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-6F5CAF1E1AEEB43C5486,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4CDDDFC9A384C484949A48EFFD1B4BA7D55D2CCE62D6324373F64F972C6E007B.native.txt,4CDDDFC9A384C484949A48EFFD1B4BA7D55D2CCE62D6324373F64F972C6E007B.header.txt,3420,True,OK
4CF4FCAB242089EAB32F977B4F3B3B28227D177A6D52A8BD5830CF1372B00F7D,Z001023267812.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4CF4FCAB242089EAB32F977B4F3B3B28227D177A6D52A8BD5830CF1372B00F7D.native.txt,4CF4FCAB242089EAB32F977B4F3B3B28227D177A6D52A8BD5830CF1372B00F7D.header.txt,4323,True,OK
4D1F0EACC2E4513F3BE62918FE60325D100DBE5E2351203A9AF9412468D922EF,Z001023284321.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4D1F0EACC2E4513F3BE62918FE60325D100DBE5E2351203A9AF9412468D922EF.native.txt,4D1F0EACC2E4513F3BE62918FE60325D100DBE5E2351203A9AF9412468D922EF.header.txt,1940,True,OK
4DDB265CC5BC70A777E239F345E9DCEB472B0E07A36A97CB747C814966721628,Z001023268105.pdf,FACTURA,FACTURA,PDF_TEXT_STRONG,STRONG_RULE,F-E311D094CEA0C30D422D,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4DDB265CC5BC70A777E239F345E9DCEB472B0E07A36A97CB747C814966721628.native.txt,4DDB265CC5BC70A777E239F345E9DCEB472B0E07A36A97CB747C814966721628.header.txt,4541,True,OK
4E00CF86272C09321C1BB8FE8A44928B3A1ABA1969419EA778A8DBBABD64496B,Z001023366206.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,OCR_PRODUCT_FIRST_PAGE,4E00CF86272C09321C1BB8FE8A44928B3A1ABA1969419EA778A8DBBABD64496B.ocr.txt,4E00CF86272C09321C1BB8FE8A44928B3A1ABA1969419EA778A8DBBABD64496B.header.txt,977,False,OK
4E33D7813CA0F52F9DAE7B205F156726A26623776BB62C8AB3469BD927E0CA7A,Z001023266856.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-127BD2FBDD2CC031C0FE,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4E33D7813CA0F52F9DAE7B205F156726A26623776BB62C8AB3469BD927E0CA7A.native.txt,4E33D7813CA0F52F9DAE7B205F156726A26623776BB62C8AB3469BD927E0CA7A.header.txt,1920,True,OK
4E8F4CA3EA141FAB06A975375BF62091FFD9A0454831F126789FA50E5E950074,Z001023284297.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4E8F4CA3EA141FAB06A975375BF62091FFD9A0454831F126789FA50E5E950074.native.txt,4E8F4CA3EA141FAB06A975375BF62091FFD9A0454831F126789FA50E5E950074.header.txt,4065,True,OK
4FD4F771DFD962D25875FC30C0CD4A0081D17E27D089764ABC773716833D76DF,Z001023366955.pdf,FACTURA,FACTURA,OCR_STRONG,STRONG_RULE,F-66FEEC36CB99F857D1A9,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,4FD4F771DFD962D25875FC30C0CD4A0081D17E27D089764ABC773716833D76DF.native.txt,4FD4F771DFD962D25875FC30C0CD4A0081D17E27D089764ABC773716833D76DF.header.txt,820,True,OK
509D871731148417556D32403084C3A1F025B39F25D1E3576596145B118275F3,Z001023268045.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,509D871731148417556D32403084C3A1F025B39F25D1E3576596145B118275F3.native.txt,509D871731148417556D32403084C3A1F025B39F25D1E3576596145B118275F3.header.txt,1916,True,OK
50FF892A28001920806C422056CC39971F50196EE55B1B9143DEBB18CEDE61C2,Z001023283865.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,50FF892A28001920806C422056CC39971F50196EE55B1B9143DEBB18CEDE61C2.native.txt,50FF892A28001920806C422056CC39971F50196EE55B1B9143DEBB18CEDE61C2.header.txt,2358,True,OK
511FE4E1C704287DB9F2E30D584E076198E4B9C85ED275F7724E0FCED6E83331,Z001023367186.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-6F5CAF1E1AEEB43C5486,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,511FE4E1C704287DB9F2E30D584E076198E4B9C85ED275F7724E0FCED6E83331.native.txt,511FE4E1C704287DB9F2E30D584E076198E4B9C85ED275F7724E0FCED6E83331.header.txt,3312,True,OK
513C115499B51E28C587938A3051BD1EB0700DDD11B3418FAEB514A153BD217E,Z001023243386.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-6F5CAF1E1AEEB43C5486,DEVELOPMENT_DIAGNOSTIC,True,MDOC_DOCUMENT+OCR_HEADER_POSITION,513C115499B51E28C587938A3051BD1EB0700DDD11B3418FAEB514A153BD217E.native.txt,513C115499B51E28C587938A3051BD1EB0700DDD11B3418FAEB514A153BD217E.header.txt,3384,True,OK
51D9CA9CA591270CF71094784E8FB45FB6BB2B3ACC2C64EACDE6BB39C246D4C2,Z001023266249.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,51D9CA9CA591270CF71094784E8FB45FB6BB2B3ACC2C64EACDE6BB39C246D4C2.native.txt,51D9CA9CA591270CF71094784E8FB45FB6BB2B3ACC2C64EACDE6BB39C246D4C2.header.txt,1960,True,OK
522D785B8861AC8B6E0B665918509ABFC61F4A5A7AD344D29581F3820D969F29,Z001023336321.pdf,OTRO_DOCUMENTO,OTRO_DOCUMENTO,QR_ARCA_STRONG,STRONG_RULE,F-19E3E2219E79C363F63F,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,522D785B8861AC8B6E0B665918509ABFC61F4A5A7AD344D29581F3820D969F29.native.txt,522D785B8861AC8B6E0B665918509ABFC61F4A5A7AD344D29581F3820D969F29.header.txt,5342,True,OK
5243027656B07B38EBE681545510F2C1F2554AC2E01FE4CE22A9CB9602D8657F,Z001023267829.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,5243027656B07B38EBE681545510F2C1F2554AC2E01FE4CE22A9CB9602D8657F.native.txt,5243027656B07B38EBE681545510F2C1F2554AC2E01FE4CE22A9CB9602D8657F.header.txt,4257,True,OK
527504906574AF26885EE635E0F36AA979D7FF61B1D8507694DE2CE5B73225F4,Z001023385025.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,527504906574AF26885EE635E0F36AA979D7FF61B1D8507694DE2CE5B73225F4.native.txt,527504906574AF26885EE635E0F36AA979D7FF61B1D8507694DE2CE5B73225F4.header.txt,768,True,OK
52872BDC59D9284A7ACD25662EAC1A3A099D7A1403FF43AF4576EEE6443F77F6,Z001023410766.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,False,OCR_PRODUCT_FIRST_PAGE,52872BDC59D9284A7ACD25662EAC1A3A099D7A1403FF43AF4576EEE6443F77F6.ocr.txt,52872BDC59D9284A7ACD25662EAC1A3A099D7A1403FF43AF4576EEE6443F77F6.header.txt,2003,False,OK
52A88A4DC787DDDBB8F9B392369383B8754539E3CC700CA09CAB17DC9897D3D7,Z001023306559.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-A26E6E68BD787A625DC9,DEVELOPMENT,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,52A88A4DC787DDDBB8F9B392369383B8754539E3CC700CA09CAB17DC9897D3D7.native.txt,52A88A4DC787DDDBB8F9B392369383B8754539E3CC700CA09CAB17DC9897D3D7.header.txt,1302,True,OK
52B6FD2C8B46284ADBC2445204780085D2F07A264912814E6F22687C3A3E9970,Z001023306848.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,False,OCR_PRODUCT_FIRST_PAGE,52B6FD2C8B46284ADBC2445204780085D2F07A264912814E6F22687C3A3E9970.ocr.txt,52B6FD2C8B46284ADBC2445204780085D2F07A264912814E6F22687C3A3E9970.header.txt,1841,False,OK
52E922C058F9D3030136B8C7C0BB684472A3233AB328DB8701C8122B129FE307,Z001023466257.pdf,FACTURA,FACTURA,QR_ARCA_STRONG,STRONG_RULE,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,False,MDOC_DOCUMENT+OCR_HEADER_POSITION,52E922C058F9D3030136B8C7C0BB684472A3233AB328DB8701C8122B129FE307.native.txt,52E922C058F9D3030136B8C7C0BB684472A3233AB328DB8701C8122B129FE307.header.txt,4143,True,OK
53531D26119A3A91D8160D16D8081238C94A83B00EADEEECB6BED96F35C0D21F,Z001023242890.pdf,FACTURA,FACTURA,EXISTING_GROUND_TRUTH,CONFIRMED_EXISTING,F-EE08C7103D2458E54189,DEVELOPMENT_DIAGNOSTIC,True,MDOC_DOCUMENT+OCR_HEADER_POSITION,53531D26119A3A91D8160D16D8081238C94A83B00EADEEECB6BED96F35C0D21F.native.txt,53531D26119A3A91D8160D16D8081238C94A83B00EADEEECB6BED96F35C0D21F.header.txt,1904,True,OK
