CandidateId,OriginalPath,ExpectedSha256,Action,Label,GroupId,Notes
"I0073","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0073_image020.jpg","2EE024F810D6E4BED0A824EBD18CC6100FD8081F18F91C704F6C1B1B897AD68D","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0074","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0074_image015.jpg","ED044FF12F91C6A255473065DFD743E40AFC40729A9B3B548840EE1636D4242F","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0075","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0075_image016.jpg","F1DCA67EEBD75EF053A936C666C937ED8AA313EE850540883112A6CF295EAD08","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0076","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0076_image017.jpg","273998DD659A72E43D645CE225A423E16525D718AC005154B95039B034238DE0","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0077","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0077_image018.jpg","E2BD27834E041D892A058451B101749F75195C79F04FE83AC8A51522C071847F","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0078","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0078_image019.jpg","9FF30FCA62E84F1970BE33037182855E96197C7AF4CC76452395B70E4BA929B0","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0079","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0079_image001.png","62F959C50C4C97E6A6925A459A4792A4B2EFA71398EF81494D4C09915ED23205","SKIP","NO_DOCUMENTO","capturas-sistema-edms","Pantallas e interfaz EDMS de una misma familia."
"I0080","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0080_image001.png","A6EB2AE8C7E799FA9952825629B504196E7A5FE2205DB2D23EFDAB161ABA4AA3","SKIP","OTRO_DOCUMENTO","otro-ticket-servicio-cold","Familia de tickets representada por I0021."
"I0081","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0081_image002.png","DB1E5BBA21AAE799861305EED1846B420516EC1D9748F9200822A43B47903CA6","SKIP","NO_DOCUMENTO","firma-banco","Firmas Banco Patagonia; familia ya representada."
"I0082","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0082_image001.png","E2B69ED763A98D075F44B5486E613384DBC7A1054EAD3912C0DFEFF21ED4FB74","SKIP","NO_DOCUMENTO","capturas-sistema-posicion-consolidada","Pantallas de posición consolidada ya representadas."
"I0083","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0083_image008.png","8816A7816323DC1CD262E9D32758AA2FB8215792698B718977843C0117440B84","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0084","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0084_image009.png","F6F1050B0ECF83E513A19BEB4849482C1466F33382ECFC5D07D2B9AD983C7F8B","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0085","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0085_image010.png","080FD43207CF7C95F51B3C9C2ACD14DDD63415F2EC19B1B578BEAF75E663FA37","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0086","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0086_image011.png","E6DCA6D4A52C0D53222BA2F6BC04DBDEDC7520B7F893189F9200C4C7AF3634EF","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0087","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0087_image012.jpg","14A9BE7EF21114FA62797D25E89ADE1B040BB99FB31EEB2E1B7DD629A2D5B426","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0088","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0088_image007.png","82632DE862B6845FD31472CE71243F62F9F61E25DCFB0D77BA9E702C0A528B4B","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0089","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0089_image008.png","305272042085751A5EC823AF2CA6088F6C81C278D6E3474C7CD4F0C28C19D2DE","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0090","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0090_image009.png","14BD584E1A05C2BBC3CD247ED0758A4FEF0EC90C4E886862B1DCE261018D6FF9","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0091","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0091_image010.png","2E123CBC7542ABE2EAFF942FE3A1A9CA66F25F636B1F6E7ACEBA96A5BE6046FF","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0092","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0092_image011.png","DB3D88C85BB4823DB648C4F2717B390E0638D950238F062100EBBBEE3EDE9054","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0093","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0093_image003.jpg","B7B99E7B02E8B6FA7EE3D21E2D71AD21155AA9C6FAFE29B62059ABC0FF43C2C5","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0094","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0094_image004.jpg","A9481DB31BE4A9E0A7CF9EDB6611970F6F21EA90FD19C108F9830D7057DDF32E","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0095","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0095_image005.jpg","89C4D3B0F8AB73C82956DDA32DC1E6EE9BDC74819CEEDEFD096999E73265A8AF","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0096","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0096_image006.jpg","B260DB41E5355780DFF011ABA72ACE90665C8F999C0182FEC1672C0739069CAC","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0097","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0097_image001.png","34110EC2E911C88033590D3304B103785BFB40CFA4ACE685FAC8D6A16D6F07D6","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0098","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0098_image002.png","E78471BFE4EF0AC34B80ED51A4BA0800F49290DB5214559A10511F0607B79AAD","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0099","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0099_image003.png","4563A660B3E448BCDA81840C0198E2C43B2F17036466208AA7A5709D6A6450BE","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0100","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0100_image004.png","FF6899D3D67CD1E3ADF3F69FD3D95655943D2F07FE06F787ED464187E815BED8","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0101","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0101_image005.png","F1642B8367BDFCCA17B760FE6B63E1345F908F3CFB94724E4F374B0429B19E07","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0102","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0102_image006.png","CB5ECFB1CCCCA60C7BD9890DF64C0E6ECC2CD98A86EF134441C251D6C5DD2566","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0103","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0103_noname.png","2198C2CCBDEC43F8E758CAD856F8C5EF88DC7A7811AB0B358D78D5B785B60811","SKIP","NO_DOCUMENTO","firma-banco","Firmas Banco Patagonia; familia ya representada."
"I0104","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0104_noname.png","8EECC975E4EC43D9A58E36861A3EF0D296868B186D15BAB8CCBB6E19C820FDA7","SKIP","OTRO_DOCUMENTO","otro-aviso-cheque-rechazado-banco-patagonia","Avisos de cheque rechazado ya representados."
"I0105","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0105_noname.png","DD068D38F8A57149D7BFF57C31BAEF3C9FF7F9055DEF40FE422667EFE4090296","SKIP","OTRO_DOCUMENTO","otro-aviso-cheque-rechazado-banco-patagonia","Avisos de cheque rechazado ya representados."
"I0106","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0106_PastedGraphic-4.png","2AF9DE4CAF9BB15F857FAE3B9E6DFEEDD831219A156B978E43FF62BC315266C6","ADD","NO_DOCUMENTO","branding-meteomatics","Logo y branding Meteomatics."
"I0107","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0107_image003.png","9B103DB594C0BEE038C97560216C9623601B0050584D5946910513AC662DCE6F","ADD","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Liquidación de comercios Banco Patagonia; misma familia documental."
"I0108","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0108_image004.png","1047BDD86B7E2B77A86CAFB2ED21CD4E619F3D485E08BBE9D1C67B7AE350FF1A","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0109","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0109_image005.png","69F3A60D5C28D796DFC47665B5E07DAB060868B60EE86FC0DFC3018BAAD0229B","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0110","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0110_image010.png","410667B1E5B323C27AB90044352B401DD90AEA169AF029D9B6A7F742AA3B235C","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0111","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0111_image011.png","8A3D53CC7CCFB1F0B2A36671003C491B65D19E90EAE87024AB22C146380D2584","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0112","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0112_image012.png","E6BBE67608C54D4B217842A76861D4946B9B4A07EB3D961AD752DCFB236CA34E","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0113","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0113_image013.png","ED04789EA5F570AB2CE691B00FCB7F0E05DF7C5D63F4D48DD13D2AB81C4A9237","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0114","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0114_image014.png","B4049689EAC4C37CEB291505857FA6E93A6FB775AE30A21625AF25B2A1A444E0","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0115","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0115_image015.png","320C50B949B0577118512A0E5563E6B505431DDD1C51912331272B165ABFD7AA","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0116","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0116_image016.png","F3BB97053C5AC5066997DB6926A00303F0D2543E93AD6A42DE1B1B870EB8F07A","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0117","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0117_image017.png","2F3DA3299E3707F4D7794CBFD7BDCC9067D651563EE084A71BA9E205AEC5E9D0","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0118","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0118_image013.png","675F30D09450E3C2A33AD99C4DC69C108D812EF861FD47858519F8A9913464E3","ADD","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Liquidación de comercios Banco Patagonia; misma familia documental."
"I0119","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0119_image014.png","624F8622DFD9E0F898E178D03CC8B36E92A0D56CD5BA95DEDD1672457C6FABCE","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0120","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0120_image015.png","6AE0402E3D92B8C6BD30DFC88493361F0B882007F7396DA9E6E9823CDD2B8376","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0121","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0121_image016.png","3AB484AE3A98B78F9DD9C31ECA7D42DEB2FFE024E06AD4A148819927F7212A95","SKIP","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Página o variante de liquidaciones representada por I0107, I0118 e I0122."
"I0122","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0122_image017.png","40D282AFE8457677E743468F7D7EDAAA8FEEDB38D7458D01304953DA8E2E5BE4","ADD","OTRO_DOCUMENTO","otro-liquidaciones-comercios-banco-patagonia","Liquidación de comercios Banco Patagonia; misma familia documental."
"I0123","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0123_image001.png","B05A5569219C2D5C50CC1DF65A23E12E8567EF21148E2512FCEC025AF37EF56D","SKIP","NO_DOCUMENTO","capturas-sistema-edms","Pantallas e interfaz EDMS de una misma familia."
"I0124","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0124_image002.png","02B69137F71992F092EB943045D13E7BD4F60CD57FE2F32ADE570231C39F0C8D","SKIP","NO_DOCUMENTO","capturas-sistema-edms","Pantallas e interfaz EDMS de una misma familia."
"I0125","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0125_image002.jpg","0A580FEA09DEB190DE1B8FCECAECE18D82D97ED106F75509B1CAFE5475D16253","ADD","NO_DOCUMENTO","branding-avon-natura","Pieza corporativa y promocional AVON/Natura."
"I0126","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0126_image003.jpg","3BAFE42C4D2E04D6251F055ED73A1B78CF63418D85E239043E2F93E9C494178A","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0127","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0127_image008.png","29E466C829B1CFBFB8EF5BC3409CD7A4A636F9FA31C42523C9822113C2A4EA2C","SKIP","NO_DOCUMENTO","capturas-sistema-avon-edms","Pantallas técnicas AVON/EDMS de la misma familia."
"I0128","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0128_image009.png","ECC5B6349D51F6563DA17B4D8E668CED725DCCB6E3115E36D5DC1E223D18AB16","SKIP","NO_DOCUMENTO","branding-hcl-technologies","Branding HCL no priorizado para este lote."
"I0129","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0129_image010.png","187481F002FE42F7AB24AB4347D241B10C04FB5EDAA9A92C788B863540129E3E","SKIP","NO_DOCUMENTO","capturas-sistema-avon-edms","Pantallas técnicas AVON/EDMS de la misma familia."
"I0130","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0130_image006.png","B5D52B11DDF0ED4542A9A0D50EFAF2FF68A37DC7F5AD75C9A6D1B745BB9C9387","SKIP","NO_DOCUMENTO","capturas-sistema-avon-edms","Pantallas técnicas AVON/EDMS de la misma familia."
"I0131","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0131_image007.png","6FEEE874A2A22D2D00F5E3F3BA242344C1B2EA20B91BB881919292F896D06A3A","SKIP","NO_DOCUMENTO","capturas-sistema-avon-edms","Pantallas técnicas AVON/EDMS de la misma familia."
"I0132","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0132_246C4E4A.jpg","94A5BB490143CEE934380D4FEB4659ABE2DD005FCE09BA87046839EC01B9A049","ADD","FACTURA","factura-avon-a-impresa","Factura A AVON fotografiada; evidencia fiscal física diferenciada."
"I0133","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0133_image001.png","F356A4D4C1853D38A397D3FA79F8EAF48468DE70254D5668318ADF968BDB60E9","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0134","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0134_image004.jpg","12733CF54E78F713B0D7B892F159C9B0097EAF16AC578BA7E33BE793B605D3AD","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0135","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0135_image005.jpg","385C8A06A267EDE2D6B7B9766146D4BF1C64B48D2B381EE445EF72B57DB69AB9","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0136","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0136_image002.png","3B408D6E56FDB371E1BF127243BBC766992FD5E55A68A13697EE3003C1BC9453","SKIP","NO_DOCUMENTO","capturas-sistema-avon-edms","Pantallas técnicas AVON/EDMS de la misma familia."
"I0137","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0137_image003.png","502F92D01C125C11228EE393B93C399F0A3CDB62C6EC087EBA9BF6D36FCBAA2A","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0138","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0138_11C1BB9D.jpg","BE8E9456C6B3CD399C535A48BB397D4BF7C91D9CBDC212D5438373DDEFD4B5B5","ADD","NO_DOCUMENTO","error-impresion-xerox","Hard negative: hoja de error Xerox con texto FACTURA NUMERO, pero no factura."
"I0139","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0139_ez mac chica.png","131E45D3DC803E82CB78E212E95C4E289E840BF38F309CC9E631F8D3F0668D7B","ADD","NO_DOCUMENTO","publicidad-ezdrummer","Publicidad de software musical Ezdrummer."
"I0140","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0140_WINDOWSCHICA.png","D688E5BE5FDD1EDA0D1421A44FD8B436209EDBC9454FBDC0FA79B94F22785699","SKIP","NO_DOCUMENTO","publicidad-ezdrummer","Familia promocional representada por I0139."
"I0141","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0141_image001.jpg","9EA58B1B710B9D6CC7C7059F33E6DC01EE2F1681ED5389ECC22539F6414AE6BE","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0142","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0142_image002.jpg","B7AC80B33F1301462A0340F14471EDD6E1483368801B3386EDC354E01BD7ED73","SKIP","NO_DOCUMENTO","capturas-error-edms","Errores EDMS representados por I0007."
